Parameters:
  Sample : H2-0-substrate-I7
  Solvent : <unspecified>
  Comment : 1015 nm
I7

  Exc_Wavelength : 633.8 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : open (5)
  Det_Wavelength : 1015.0 nm
  Det_Bandpass : 21.6 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 0.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 600gr_1250bl (2)
  Detector : IR [PMT]
  Meas_Time : 2400.0 s
  Meas_BinWidth : 8000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 2400.0 s
  Meas_PeakCounts : 28 counts
  Sync_Frequency : 5150 Hz
  Sync_Source : PDL 820
  Signal_Rate : 20 cps
  Start_Date : 30/08/2023
  Start_Time : 14:18:54
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : 18 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
1663.9999103063	12
1671.99993938993	16
1679.99996847357	8
1687.9999975572	10
1695.99991295399	8
1703.99994203763	14
1711.99997112126	9
1720.00000020489	10
1727.99991560169	12
1735.99994468532	15
1743.99997376895	8
1752.00000285258	20
1759.99991824938	8
1767.99994733301	12
1775.99997641664	10
1784.00000550027	13
1791.99992089707	11
1799.9999499807	14
1807.99997906433	12
1815.99989446113	9
1823.99992354476	9
1831.99995262839	19
1839.99998171203	5
1847.99989710882	13
1855.99992619245	12
1863.99995527609	12
1871.99998435972	11
1879.99989975651	12
1887.99992884014	15
1895.99995792378	11
1903.99998700741	7
1912.00001609104	13
1919.99993148784	18
1927.99984688463	9
1935.9999896551	11
1943.9999050519	12
1952.00004782237	14
1959.99996321916	9
1967.99987861596	14
1976.00002138643	6
1983.99993678322	14
1991.99985218002	14
1999.99999495049	7
2007.99991034728	7
2016.00005311775	15
2023.99996851454	10
2031.99988391134	10
2040.00002668181	16
2047.9999420786	12
2055.9998574754	10
2064.00000024587	8
2071.99991564266	9
2079.99983103946	9
2087.99997380993	15
2095.99988920672	9
2104.00003197719	16
2111.99994737399	12
2119.99986277078	12
2128.00000554125	8
2135.99992093805	8
2143.99983633484	15
2151.99997910531	14
2159.99989450211	7
2168.00003727258	14
2175.99995266937	11
2183.99986806617	15
2192.00001083664	6
2199.99992623343	17
2207.99984163023	11
2215.9999844007	14
2223.99989979749	14
2232.00004256796	14
2239.99995796476	8
2247.99987336155	7
2256.00001613202	11
2263.99993152882	13
2271.99984692561	12
2279.99998969608	15
2287.99990509287	13
2296.00004786334	7
2303.99996326014	15
2311.99987865693	8
2320.0000214274	7
2327.9999368242	11
2335.99985222099	9
2343.99999499146	14
2351.99991038826	10
2359.99982578505	9
2367.99996855552	9
2375.99988395232	16
2384.00002672279	10
2391.99994211958	11
2399.99985751638	22
2408.00000028685	13
2415.99991568364	3
2423.99983108044	6
2431.99997385091	17
2439.9998892477	10
2448.00003201817	8
2455.99994741497	13
2463.99986281176	6
2472.00000558223	6
2479.99992097903	17
2487.99983637582	10
2495.99997914629	11
2503.99989454309	7
2512.00003731356	11
2519.99995271035	17
2527.99986810714	9
2536.00001087761	13
2543.99992627441	6
2551.9998416712	10
2559.99998444167	10
2567.99989983847	6
2575.99981523526	11
2583.99995800573	8
2591.99987340253	11
2600.000016173	11
2607.99993156979	11
2615.99984696659	10
2623.99998973706	9
2631.99990513385	14
2639.99982053065	14
2647.99996330112	10
2655.99987869791	12
2664.00002146838	6
2671.99993686518	6
2679.99985226197	11
2687.99999503244	8
2695.99991042924	12
2703.99982582603	7
2711.9999685965	8
2719.9998839933	11
2728.00002676377	8
2735.99994216056	17
2743.99985755736	13
2752.00000032783	13
2759.99991572462	14
2767.99983112142	16
2775.99997389189	9
2783.99988928868	9
2792.00003205915	8
2799.99994745594	13
2807.99986285274	8
2816.00000562321	7
2823.99992102	11
2831.9998364168	15
2839.99997918727	15
2847.99989458406	9
2855.99980998086	13
2863.99995275133	11
2871.99986814812	10
2880.00001091859	5
2887.99992631539	13
2895.99984171218	7
2903.99998448265	12
2911.99989987945	9
2919.99981527624	12
2927.99995804671	10
2935.99987344351	13
2944.00001621398	11
2951.99993161077	10
2959.99984700757	9
2967.99998977804	9
2975.99990517483	10
2983.99982057163	9
2991.9999633421	10
2999.99987873889	8
3008.00002150936	8
3015.99993690615	11
3023.99985230295	9
3031.99999507342	6
3039.99991047021	10
3047.99982586701	11
3055.99996863748	12
3063.99988403427	13
3071.99979943107	13
3079.99994220154	12
3087.99985759833	12
3096.0000003688	3
3103.9999157656	8
3111.99983116239	13
3119.99997393286	5
3127.99988932966	7
3135.99980472645	8
3143.99994749692	8
3151.99986289372	5
3160.00000566419	9
3167.99992106098	12
3175.99983645778	12
3183.99997922825	7
3191.99989462504	17
3199.99981002184	7
3207.99995279231	15
3215.9998681891	11
3224.00001095957	3
3231.99992635637	13
3239.99984175316	11
3247.99998452363	11
3255.99989992043	9
3263.99981531722	5
3271.99995808769	11
3279.99987348449	7
3288.00001625495	5
3295.99993165175	15
3303.99984704854	12
3311.99998981901	6
3319.99990521581	6
3327.9998206126	6
3335.99996338307	17
3343.99987877987	9
3351.99979417666	5
3359.99993694713	3
3367.99985234393	10
3375.9999951144	7
3383.99991051119	12
3391.99982590799	13
3399.99996867846	12
3407.99988407525	1
3415.99979947205	6
3423.99994224252	7
3431.99985763931	8
3440.00000040978	14
3447.99991580658	5
3455.99983120337	10
3463.99997397384	10
3471.99988937064	10
3479.99980476743	10
3487.9999475379	11
3495.9998629347	6
3504.00000570517	4
3511.99992110196	13
3519.99983649876	6
3527.99997926922	6
3535.99989466602	6
3543.99981006281	5
3551.99995283328	10
3559.99986823008	6
3568.00001100055	11
3575.99992639734	12
3583.99984179414	8
3591.99998456461	13
3599.9998999614	5
3607.9998153582	11
3615.99995812867	11
3623.99987352546	8
3631.99978892226	16
3639.99993169273	10
3647.99984708952	8
3655.99998985999	6
3663.99990525679	8
3671.99982065358	13
3679.99996342405	9
3687.99987882085	7
3695.99979421764	9
3703.99993698811	16
3711.99985238491	10
3719.99999515538	8
3727.99991055217	10
3735.99982594897	4
3743.99996871944	7
3751.99988411623	7
3759.99979951303	4
3767.9999422835	8
3775.99985768029	9
3784.00000045076	10
3791.99991584755	11
3799.99983124435	13
3807.99997401482	10
3816.00011678529	12
3824.00003218208	8
3831.99994757888	7
3839.99986297567	3
3847.99977837247	8
3855.99969376926	5
3864.00006391341	7
3871.9999793102	9
3879.999894707	16
3887.99981010379	8
3895.99972550059	11
3904.00009564473	4
3912.00001104153	7
3919.99992643832	6
3927.99984183512	5
3935.99975723191	10
3943.99967262871	6
3952.00004277285	6
3959.99995816965	7
3967.99987356644	13
3975.99978896324	8
3983.99970436003	10
3992.00007450418	11
3999.99998990097	2
4007.99990529777	10
4015.99982069456	8
4023.99973609135	9
4032.0001062355	13
4040.0000216323	6
4047.99993702909	10
4055.99985242588	8
4063.99976782268	3
4071.99968321947	9
4080.00005336362	14
4087.99996876041	5
4095.99988415721	8
4103.999799554	10
4111.9997149508	4
4120.00008509494	12
4128.00000049174	10
4135.99991588853	8
4143.99983128533	8
4151.99974668212	7
4159.99966207892	6
4168.00003222306	9
4175.99994761986	13
4183.99986301665	4
4191.99977841345	9
4199.99969381024	7
4208.00006395439	6
4215.99997935118	9
4223.99989474798	3
4231.99981014477	10
4239.99972554157	12
4248.00009568571	9
4256.00001108251	8
4263.9999264793	7
4271.9998418761	6
4279.99975727289	6
4287.99967266968	11
4296.00004281383	11
4303.99995821062	8
4311.99987360742	6
4319.99978900421	10
4327.99970440101	14
4336.00007454515	9
4343.99998994195	9
4351.99990533874	11
4359.99982073554	8
4367.99973613233	8
4375.99965152913	7
4384.00002167327	3
4391.99993707007	9
4399.99985246686	2
4407.99976786366	7
4415.99968326045	13
4424.0000534046	6
4431.99996880139	9
4439.99988419819	9
4447.99979959498	3
4455.99971499178	10
4464.00008513592	8
4472.00000053272	7
4479.99991592951	9
4487.99983132631	11
4495.9997467231	5
4503.9996621199	11
4512.00003226404	8
4519.99994766084	4
4527.99986305763	11
4535.99977845442	7
4543.99969385122	10
4552.00006399537	8
4559.99997939216	7
4567.99989478895	6
4575.99981018575	13
4583.99972558254	5
4592.00009572669	4
4600.00001112348	7
4607.99992652028	6
4615.99984191707	9
4623.99975731387	7
4631.99967271066	6
4640.00004285481	13
4647.9999582516	10
4655.9998736484	4
4663.99978904519	7
4671.99970444199	5
4680.00007458613	3
4687.99998998293	7
4695.99990537972	6
4703.99982077652	5
4711.99973617331	7
4719.99965157011	6
4728.00002171425	6
4735.99993711105	11
4743.99985250784	6
4751.99976790464	5
4759.99968330143	10
4768.00005344558	5
4775.99996884237	6
4783.99988423916	8
4791.99979963596	9
4799.99971503275	7
4808.0000851769	8
4816.00000057369	8
4823.99991597049	4
4831.99983136728	11
4839.99974676408	4
4847.99966216087	9
4856.00003230502	8
4863.99994770181	4
4871.99986309861	6
4879.9997784954	5
4887.9996938922	10
4896.00006403634	7
4903.99997943314	10
4911.99989482993	8
4919.99981022673	6
4927.99972562352	13
4935.99964102032	13
4944.00001116446	3
4951.99992656126	2
4959.99984195805	9
4967.99975735485	8
4975.99967275164	4
4984.00004289579	13
4991.99995829258	7
4999.99987368938	6
5007.99978908617	12
5015.99970448297	9
5024.00007462711	9
5031.99999002391	10
5039.9999054207	11
5047.9998208175	9
5055.99973621429	13
5063.99965161108	6
5072.00002175523	6
5079.99993715202	12
5087.99985254882	10
5095.99976794561	4
5103.99968334241	4
5112.00005348655	12
5119.99996888335	6
5127.99988428014	10
5135.99979967694	8
5143.99971507373	9
5151.99963047053	10
5160.00000061467	10
5167.99991601147	5
5175.99983140826	7
5183.99974680506	5
5191.99966220185	8
5200.000032346	5
5207.99994774279	11
5215.99986313959	8
5223.99977853638	6
5231.99969393318	12
5240.00006407732	8
5247.99997947412	8
5255.99989487091	6
5263.99981026771	10
5271.9997256645	7
5279.99964106129	4
5288.00001120544	5
5295.99992660223	7
5303.99984199903	6
5311.99975739582	2
5319.99967279262	7
5328.00004293676	5
5335.99995833356	4
5343.99987373035	4
5351.99978912715	8
5359.99970452394	8
5368.00007466809	4
5375.99999006488	6
5383.99990546168	5
5391.99982085847	8
5399.99973625527	8
5407.99965165206	4
5416.00002179621	7
5423.999937193	5
5431.9998525898	2
5439.99976798659	7
5447.99968338339	8
5456.00005352753	14
5463.99996892433	5
5471.99988432112	8
5479.99979971792	8
5487.99971511471	11
5495.99963051151	3
5504.00000065565	5
5511.99991605245	4
5519.99983144924	4
5527.99974684604	7
5535.99966224283	5
5544.00003238698	7
5551.99994778377	10
5559.99986318056	6
5567.99977857736	7
5575.99969397415	11
5584.0000641183	14
5591.99997951509	12
5599.99989491189	11
5607.99981030868	3
5615.99972570548	7
5623.99964110227	4
5632.00001124642	8
5639.99992664321	3
5647.99984204001	5
5655.9997574368	8
5663.9996728336	5
5672.00004297774	6
5679.99995837454	7
5687.99987377133	2
5695.99978916813	7
5703.99970456492	9
5711.99961996172	9
5719.99999010586	5
5727.99990550266	9
5735.99982089945	6
5743.99973629625	8
5751.99965169304	7
5760.00002183719	5
5767.99993723398	6
5775.99985263078	8
5783.99976802757	9
5791.99968342436	7
5800.00005356851	6
5807.99996896531	4
5815.9998843621	12
5823.99979975889	4
5831.99971515569	7
5839.99963055248	11
5848.00000069663	5
5855.99991609342	12
5863.99983149022	4
5871.99974688701	7
5879.99966228381	6
5888.00003242795	11
5895.99994782475	11
5903.99986322154	7
5911.99977861834	11
5919.99969401513	3
5927.99960941193	4
5935.99997955607	8
5943.99989495287	2
5951.99981034966	8
5959.99972574646	2
5967.99964114325	7
5976.0000112874	9
5983.99992668419	9
5991.99984208099	12
5999.99975747778	11
6007.99967287458	5
6016.00004301872	8
6023.99995841552	7
6031.99987381231	6
6039.9997892091	5
6047.9997046059	8
6055.99962000269	5
6063.99999014684	10
6071.99990554364	2
6079.99982094043	4
6087.99973633722	8
6095.99965173402	2
6104.00002187816	5
6111.99993727496	7
6119.99985267175	4
6127.99976806855	3
6135.99968346534	4
6143.99959886214	6
6151.99996900628	9
6159.99988440308	6
6167.99979979987	7
6175.99971519667	7
6183.99963059346	8
6192.00000073761	6
6199.9999161344	6
6207.9998315312	5
6215.99974692799	7
6223.99966232479	9
6232.00003246893	4
6239.99994786573	8
6247.99986326252	5
6255.99977865932	5
6263.99969405611	5
6271.9996094529	8
6279.99997959705	5
6287.99989499385	5
6295.99981039064	6
6303.99972578743	4
6311.99964118423	10
6320.00001132838	3
6327.99992672517	10
6335.99984212196	9
6343.99975751876	4
6351.99967291555	10
6360.0000430597	4
6367.99995845649	9
6375.99987385329	6
6383.99978925008	8
6391.99970464688	7
6399.99962004367	6
6407.99999018782	8
6415.99990558461	6
6423.99982098141	8
6431.9997363782	5
6439.999651775	3
6448.00002191914	3
6455.99993731594	8
6463.99985271273	8
6471.99976810953	5
6479.99968350632	3
6487.99959890312	6
6495.99996904726	4
6503.99988444406	11
6511.99979984085	5
6519.99971523764	3
6527.99963063444	5
6536.00000077859	3
6543.99991617538	3
6551.99983157218	7
6559.99974696897	9
6567.99966236576	7
6576.00003250991	4
6583.9999479067	5
6591.9998633035	4
6599.99977870029	1
6607.99969409709	5
6615.99960949388	3
6623.99997963803	3
6631.99989503482	6
6639.99981043162	4
6647.99972582841	3
6655.99964122521	11
6664.00001136935	5
6671.99992676615	10
6679.99984216294	8
6687.99975755974	6
6695.99967295653	5
6703.99958835333	7
6711.99995849747	4
6719.99987389427	6
6727.99978929106	9
6735.99970468786	6
6743.99962008465	7
6751.9999902288	7
6759.99990562559	5
6767.99982102239	3
6775.99973641918	8
6783.99965181598	5
6792.00002196012	5
6799.99993735692	7
6807.99985275371	4
6815.9997681505	2
6823.9996835473	5
6831.99959894409	7
6839.99996908824	3
6847.99988448503	8
6855.99979988183	5
6863.99971527862	2
6871.99963067542	7
6880.00000081956	10
6887.99991621636	2
6895.99983161315	4
6903.99974700995	2
6911.99966240674	6
6919.99957780354	6
6927.99994794768	8
6935.99986334448	2
6943.99977874127	9
6951.99969413807	4
6959.99960953486	6
6967.99997967901	9
6975.9998950758	6
6983.9998104726	9
6991.99972586939	8
6999.99964126619	10
7008.00001141033	5
7015.99992680713	2
7023.99984220392	3
7031.99975760072	8
7039.99967299751	13
7047.99958839431	9
7055.99995853845	3
7063.99987393524	4
7071.99978933204	10
7079.99970472883	2
7087.99962012563	12
7095.99999026977	8
7103.99990566657	6
7111.99982106336	6
7119.99973646016	8
7127.99965185695	6
7136.0000220011	7
7143.99993739789	3
7151.99985279469	9
7159.99976819148	5
7167.99968358828	8
7175.99959898507	7
7183.99996912922	5
7191.99988452601	8
7199.99979992281	7
7207.9997153196	4
7215.9996307164	11
7224.00000086054	5
7231.99991625734	3
7239.99983165413	7
7247.99974705093	7
7255.99966244772	5
7263.99957784452	5
7271.99994798866	7
7279.99986338546	6
7287.99977878225	9
7295.99969417905	7
7303.99960957584	10
7311.99997971998	4
7319.99989511678	6
7327.99981051357	4
7335.99972591037	7
7343.99964130716	6
7352.00001145131	6
7359.9999268481	6
7367.9998422449	2
7375.99975764169	5
7383.99967303849	3
7391.99958843528	3
7399.99995857943	5
7407.99987397622	12
7415.99978937302	8
7423.99970476981	4
7431.99962016661	4
7439.99999031075	3
7447.99990570755	2
7455.99982110434	4
7463.99973650114	6
7471.99965189793	5
7479.99956729473	2
7487.99993743887	9
7495.99985283567	5
7503.99976823246	5
7511.99968362926	3
7519.99959902605	10
7527.9999691702	10
7535.99988456699	5
7543.99979996378	2
7551.99971536058	7
7559.99963075737	4
7568.00000090152	5
7575.99991629832	6
7583.99983169511	6
7591.9997470919	6
7599.9996624887	7
7607.99957788549	5
7615.99994802964	5
7623.99986342643	6
7632.00023357058	4
7640.00014896737	5
7648.00006436417	8
7655.99997976096	5
7663.99989515776	8
7671.99981055455	6
7679.99972595135	7
7687.99964134814	8
7695.99955674494	3
7703.99947214173	6
7711.99938753853	5
7720.00021243002	4
7728.00012782682	5
7736.00004322361	2
7743.99995862041	4
7751.9998740172	4
7759.999789414	13
7767.99970481079	5
7775.99962020759	7
7783.99953560438	3
7791.99945100118	5
7799.99936639797	6
7808.00019128947	5
7816.00010668626	7
7824.00002208306	6
7831.99993747985	4
7839.99985287665	7
7847.99976827344	9
7855.99968367023	14
7863.99959906703	9
7871.99951446382	8
7879.99942986062	5
7887.99934525741	4
7896.00017014891	6
7904.0000855457	4
7912.0000009425	5
7919.99991633929	7
7927.99983173609	4
7935.99974713288	4
7943.99966252968	5
7951.99957792647	3
7959.99949332327	6
7967.99940872006	7
7975.99932411686	2
7984.00014900835	5
7992.00006440515	4
7999.99997980194	7
8007.99989519874	8
8015.99981059553	9
8023.99972599233	6
8031.99964138912	4
8039.99955678591	7
8047.99947218271	5
8055.9993875795	4
8064.000212471	3
8072.0001278678	7
8080.00004326459	5
8087.99995866138	6
8095.99987405818	11
8103.99978945497	8
8111.99970485177	3
8119.99962024856	7
8127.99953564536	7
8135.99945104215	5
8143.99936643895	7
