Parameters:
  Sample : H3-0-substrate-I10
  Solvent : <unspecified>
  Comment : 1015 nm
I10

  Exc_Wavelength : 633.8 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : open (5)
  Det_Wavelength : 1015.0 nm
  Det_Bandpass : 21.6 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 0.0 mm
  Det_Attenuation : 5 %
  Det_Grating : 600gr_1250bl (2)
  Detector : IR [PMT]
  Meas_Time : 1200.0 s
  Meas_BinWidth : 8000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 1200.0 s
  Meas_PeakCounts : 143 counts
  Sync_Frequency : 5110 Hz
  Sync_Source : PDL 820
  Signal_Rate : 110 cps
  Start_Date : 30/08/2023
  Start_Time : 16:49:53
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : 18 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
1663.9999103063	72
1671.99993938993	75
1679.99996847357	76
1687.9999975572	68
1695.99991295399	81
1703.99994203763	63
1711.99997112126	64
1720.00000020489	73
1727.99991560169	72
1735.99994468532	61
1743.99997376895	76
1752.00000285258	69
1759.99991824938	62
1767.99994733301	83
1775.99997641664	54
1784.00000550027	57
1791.99992089707	65
1799.9999499807	58
1807.99997906433	70
1815.99989446113	74
1823.99992354476	67
1831.99995262839	64
1839.99998171203	68
1847.99989710882	65
1855.99992619245	69
1863.99995527609	76
1871.99998435972	66
1879.99989975651	52
1887.99992884014	62
1895.99995792378	63
1903.99998700741	58
1912.00001609104	74
1919.99993148784	59
1927.99984688463	62
1935.9999896551	71
1943.9999050519	61
1952.00004782237	72
1959.99996321916	64
1967.99987861596	74
1976.00002138643	66
1983.99993678322	58
1991.99985218002	52
1999.99999495049	74
2007.99991034728	62
2016.00005311775	77
2023.99996851454	61
2031.99988391134	59
2040.00002668181	60
2047.9999420786	65
2055.9998574754	56
2064.00000024587	68
2071.99991564266	48
2079.99983103946	57
2087.99997380993	66
2095.99988920672	68
2104.00003197719	53
2111.99994737399	51
2119.99986277078	63
2128.00000554125	59
2135.99992093805	56
2143.99983633484	67
2151.99997910531	51
2159.99989450211	50
2168.00003727258	67
2175.99995266937	67
2183.99986806617	68
2192.00001083664	76
2199.99992623343	68
2207.99984163023	61
2215.9999844007	66
2223.99989979749	65
2232.00004256796	54
2239.99995796476	65
2247.99987336155	45
2256.00001613202	62
2263.99993152882	58
2271.99984692561	59
2279.99998969608	65
2287.99990509287	61
2296.00004786334	47
2303.99996326014	58
2311.99987865693	56
2320.0000214274	60
2327.9999368242	64
2335.99985222099	57
2343.99999499146	61
2351.99991038826	61
2359.99982578505	55
2367.99996855552	57
2375.99988395232	49
2384.00002672279	58
2391.99994211958	51
2399.99985751638	65
2408.00000028685	48
2415.99991568364	66
2423.99983108044	47
2431.99997385091	68
2439.9998892477	50
2448.00003201817	70
2455.99994741497	38
2463.99986281176	66
2472.00000558223	53
2479.99992097903	57
2487.99983637582	57
2495.99997914629	49
2503.99989454309	71
2512.00003731356	47
2519.99995271035	58
2527.99986810714	68
2536.00001087761	51
2543.99992627441	52
2551.9998416712	45
2559.99998444167	59
2567.99989983847	49
2575.99981523526	57
2583.99995800573	52
2591.99987340253	50
2600.000016173	51
2607.99993156979	73
2615.99984696659	35
2623.99998973706	51
2631.99990513385	52
2639.99982053065	54
2647.99996330112	48
2655.99987869791	57
2664.00002146838	50
2671.99993686518	49
2679.99985226197	50
2687.99999503244	54
2695.99991042924	49
2703.99982582603	57
2711.9999685965	59
2719.9998839933	45
2728.00002676377	54
2735.99994216056	58
2743.99985755736	66
2752.00000032783	60
2759.99991572462	46
2767.99983112142	62
2775.99997389189	63
2783.99988928868	51
2792.00003205915	55
2799.99994745594	51
2807.99986285274	50
2816.00000562321	67
2823.99992102	52
2831.9998364168	57
2839.99997918727	49
2847.99989458406	56
2855.99980998086	48
2863.99995275133	52
2871.99986814812	62
2880.00001091859	40
2887.99992631539	50
2895.99984171218	61
2903.99998448265	54
2911.99989987945	41
2919.99981527624	60
2927.99995804671	56
2935.99987344351	64
2944.00001621398	48
2951.99993161077	62
2959.99984700757	70
2967.99998977804	49
2975.99990517483	53
2983.99982057163	59
2991.9999633421	61
2999.99987873889	43
3008.00002150936	43
3015.99993690615	44
3023.99985230295	39
3031.99999507342	53
3039.99991047021	52
3047.99982586701	61
3055.99996863748	39
3063.99988403427	52
3071.99979943107	55
3079.99994220154	57
3087.99985759833	62
3096.0000003688	56
3103.9999157656	54
3111.99983116239	53
3119.99997393286	44
3127.99988932966	36
3135.99980472645	54
3143.99994749692	57
3151.99986289372	47
3160.00000566419	45
3167.99992106098	45
3175.99983645778	59
3183.99997922825	67
3191.99989462504	44
3199.99981002184	48
3207.99995279231	60
3215.9998681891	51
3224.00001095957	54
3231.99992635637	47
3239.99984175316	46
3247.99998452363	51
3255.99989992043	52
3263.99981531722	46
3271.99995808769	44
3279.99987348449	57
3288.00001625495	37
3295.99993165175	52
3303.99984704854	48
3311.99998981901	41
3319.99990521581	46
3327.9998206126	49
3335.99996338307	45
3343.99987877987	41
3351.99979417666	39
3359.99993694713	50
3367.99985234393	60
3375.9999951144	34
3383.99991051119	51
3391.99982590799	43
3399.99996867846	47
3407.99988407525	54
3415.99979947205	52
3423.99994224252	26
3431.99985763931	46
3440.00000040978	38
3447.99991580658	52
3455.99983120337	53
3463.99997397384	44
3471.99988937064	48
3479.99980476743	33
3487.9999475379	47
3495.9998629347	52
3504.00000570517	46
3511.99992110196	45
3519.99983649876	46
3527.99997926922	44
3535.99989466602	39
3543.99981006281	55
3551.99995283328	33
3559.99986823008	47
3568.00001100055	53
3575.99992639734	42
3583.99984179414	47
3591.99998456461	40
3599.9998999614	49
3607.9998153582	53
3615.99995812867	57
3623.99987352546	38
3631.99978892226	49
3639.99993169273	37
3647.99984708952	45
3655.99998985999	40
3663.99990525679	59
3671.99982065358	47
3679.99996342405	59
3687.99987882085	41
3695.99979421764	41
3703.99993698811	47
3711.99985238491	39
3719.99999515538	39
3727.99991055217	48
3735.99982594897	52
3743.99996871944	38
3751.99988411623	56
3759.99979951303	47
3767.9999422835	42
3775.99985768029	37
3784.00000045076	38
3791.99991584755	40
3799.99983124435	43
3807.99997401482	37
3816.00011678529	45
3824.00003218208	50
3831.99994757888	42
3839.99986297567	40
3847.99977837247	35
3855.99969376926	38
3864.00006391341	41
3871.9999793102	39
3879.999894707	53
3887.99981010379	47
3895.99972550059	47
3904.00009564473	39
3912.00001104153	43
3919.99992643832	45
3927.99984183512	42
3935.99975723191	38
3943.99967262871	39
3952.00004277285	49
3959.99995816965	32
3967.99987356644	40
3975.99978896324	54
3983.99970436003	45
3992.00007450418	42
3999.99998990097	31
4007.99990529777	32
4015.99982069456	48
4023.99973609135	45
4032.0001062355	41
4040.0000216323	56
4047.99993702909	43
4055.99985242588	38
4063.99976782268	43
4071.99968321947	36
4080.00005336362	45
4087.99996876041	43
4095.99988415721	29
4103.999799554	55
4111.9997149508	39
4120.00008509494	44
4128.00000049174	40
4135.99991588853	36
4143.99983128533	41
4151.99974668212	37
4159.99966207892	49
4168.00003222306	51
4175.99994761986	38
4183.99986301665	40
4191.99977841345	43
4199.99969381024	47
4208.00006395439	49
4215.99997935118	34
4223.99989474798	28
4231.99981014477	28
4239.99972554157	34
4248.00009568571	28
4256.00001108251	41
4263.9999264793	46
4271.9998418761	35
4279.99975727289	36
4287.99967266968	38
4296.00004281383	41
4303.99995821062	40
4311.99987360742	44
4319.99978900421	35
4327.99970440101	40
4336.00007454515	39
4343.99998994195	33
4351.99990533874	41
4359.99982073554	41
4367.99973613233	45
4375.99965152913	39
4384.00002167327	35
4391.99993707007	33
4399.99985246686	43
4407.99976786366	42
4415.99968326045	44
4424.0000534046	28
4431.99996880139	55
4439.99988419819	28
4447.99979959498	34
4455.99971499178	36
4464.00008513592	41
4472.00000053272	37
4479.99991592951	47
4487.99983132631	28
4495.9997467231	40
4503.9996621199	42
4512.00003226404	33
4519.99994766084	34
4527.99986305763	43
4535.99977845442	37
4543.99969385122	32
4552.00006399537	36
4559.99997939216	39
4567.99989478895	36
4575.99981018575	29
4583.99972558254	50
4592.00009572669	33
4600.00001112348	38
4607.99992652028	30
4615.99984191707	32
4623.99975731387	36
4631.99967271066	30
4640.00004285481	48
4647.9999582516	28
4655.9998736484	41
4663.99978904519	32
4671.99970444199	45
4680.00007458613	47
4687.99998998293	26
4695.99990537972	35
4703.99982077652	45
4711.99973617331	41
4719.99965157011	46
4728.00002171425	39
4735.99993711105	31
4743.99985250784	39
4751.99976790464	31
4759.99968330143	32
4768.00005344558	44
4775.99996884237	32
4783.99988423916	33
4791.99979963596	37
4799.99971503275	27
4808.0000851769	30
4816.00000057369	32
4823.99991597049	41
4831.99983136728	46
4839.99974676408	39
4847.99966216087	41
4856.00003230502	36
4863.99994770181	34
4871.99986309861	27
4879.9997784954	28
4887.9996938922	33
4896.00006403634	32
4903.99997943314	40
4911.99989482993	30
4919.99981022673	37
4927.99972562352	32
4935.99964102032	40
4944.00001116446	37
4951.99992656126	22
4959.99984195805	38
4967.99975735485	30
4975.99967275164	24
4984.00004289579	33
4991.99995829258	34
4999.99987368938	34
5007.99978908617	32
5015.99970448297	42
5024.00007462711	27
5031.99999002391	25
5039.9999054207	25
5047.9998208175	43
5055.99973621429	38
5063.99965161108	33
5072.00002175523	28
5079.99993715202	29
5087.99985254882	33
5095.99976794561	30
5103.99968334241	36
5112.00005348655	30
5119.99996888335	33
5127.99988428014	44
5135.99979967694	38
5143.99971507373	44
5151.99963047053	33
5160.00000061467	32
5167.99991601147	45
5175.99983140826	35
5183.99974680506	46
5191.99966220185	35
5200.000032346	33
5207.99994774279	34
5215.99986313959	34
5223.99977853638	28
5231.99969393318	23
5240.00006407732	35
5247.99997947412	34
5255.99989487091	42
5263.99981026771	55
5271.9997256645	33
5279.99964106129	35
5288.00001120544	23
5295.99992660223	32
5303.99984199903	34
5311.99975739582	31
5319.99967279262	37
5328.00004293676	30
5335.99995833356	42
5343.99987373035	42
5351.99978912715	34
5359.99970452394	32
5368.00007466809	39
5375.99999006488	30
5383.99990546168	30
5391.99982085847	38
5399.99973625527	29
5407.99965165206	28
5416.00002179621	34
5423.999937193	48
5431.9998525898	35
5439.99976798659	35
5447.99968338339	36
5456.00005352753	27
5463.99996892433	38
5471.99988432112	36
5479.99979971792	29
5487.99971511471	29
5495.99963051151	37
5504.00000065565	32
5511.99991605245	33
5519.99983144924	32
5527.99974684604	37
5535.99966224283	27
5544.00003238698	37
5551.99994778377	37
5559.99986318056	32
5567.99977857736	27
5575.99969397415	18
5584.0000641183	33
5591.99997951509	30
5599.99989491189	27
5607.99981030868	36
5615.99972570548	24
5623.99964110227	37
5632.00001124642	25
5639.99992664321	36
5647.99984204001	33
5655.9997574368	25
5663.9996728336	20
5672.00004297774	19
5679.99995837454	40
5687.99987377133	37
5695.99978916813	26
5703.99970456492	31
5711.99961996172	31
5719.99999010586	29
5727.99990550266	37
5735.99982089945	23
5743.99973629625	28
5751.99965169304	38
5760.00002183719	21
5767.99993723398	37
5775.99985263078	38
5783.99976802757	27
5791.99968342436	37
5800.00005356851	26
5807.99996896531	40
5815.9998843621	29
5823.99979975889	32
5831.99971515569	28
5839.99963055248	31
5848.00000069663	35
5855.99991609342	40
5863.99983149022	26
5871.99974688701	33
5879.99966228381	35
5888.00003242795	24
5895.99994782475	32
5903.99986322154	31
5911.99977861834	35
5919.99969401513	31
5927.99960941193	28
5935.99997955607	30
5943.99989495287	23
5951.99981034966	41
5959.99972574646	35
5967.99964114325	32
5976.0000112874	30
5983.99992668419	32
5991.99984208099	36
5999.99975747778	34
6007.99967287458	31
6016.00004301872	27
6023.99995841552	31
6031.99987381231	26
6039.9997892091	20
6047.9997046059	23
6055.99962000269	27
6063.99999014684	31
6071.99990554364	25
6079.99982094043	26
6087.99973633722	24
6095.99965173402	31
6104.00002187816	30
6111.99993727496	25
6119.99985267175	30
6127.99976806855	31
6135.99968346534	27
6143.99959886214	28
6151.99996900628	32
6159.99988440308	40
6167.99979979987	22
6175.99971519667	22
6183.99963059346	29
6192.00000073761	25
6199.9999161344	36
6207.9998315312	19
6215.99974692799	25
6223.99966232479	30
6232.00003246893	28
6239.99994786573	30
6247.99986326252	21
6255.99977865932	27
6263.99969405611	23
6271.9996094529	28
6279.99997959705	29
6287.99989499385	24
6295.99981039064	34
6303.99972578743	20
6311.99964118423	36
6320.00001132838	26
6327.99992672517	21
6335.99984212196	34
6343.99975751876	22
6351.99967291555	37
6360.0000430597	29
6367.99995845649	33
6375.99987385329	24
6383.99978925008	21
6391.99970464688	22
6399.99962004367	25
6407.99999018782	37
6415.99990558461	37
6423.99982098141	22
6431.9997363782	17
6439.999651775	35
6448.00002191914	31
6455.99993731594	25
6463.99985271273	24
6471.99976810953	25
6479.99968350632	44
6487.99959890312	29
6495.99996904726	31
6503.99988444406	34
6511.99979984085	28
6519.99971523764	31
6527.99963063444	29
6536.00000077859	24
6543.99991617538	24
6551.99983157218	36
6559.99974696897	22
6567.99966236576	27
6576.00003250991	22
6583.9999479067	21
6591.9998633035	31
6599.99977870029	27
6607.99969409709	20
6615.99960949388	23
6623.99997963803	25
6631.99989503482	26
6639.99981043162	31
6647.99972582841	41
6655.99964122521	19
6664.00001136935	27
6671.99992676615	28
6679.99984216294	28
6687.99975755974	36
6695.99967295653	28
6703.99958835333	42
6711.99995849747	23
6719.99987389427	27
6727.99978929106	27
6735.99970468786	32
6743.99962008465	37
6751.9999902288	30
6759.99990562559	27
6767.99982102239	26
6775.99973641918	24
6783.99965181598	34
6792.00002196012	23
6799.99993735692	36
6807.99985275371	28
6815.9997681505	33
6823.9996835473	24
6831.99959894409	26
6839.99996908824	38
6847.99988448503	24
6855.99979988183	23
6863.99971527862	18
6871.99963067542	18
6880.00000081956	22
6887.99991621636	28
6895.99983161315	34
6903.99974700995	24
6911.99966240674	28
6919.99957780354	26
6927.99994794768	30
6935.99986334448	18
6943.99977874127	31
6951.99969413807	21
6959.99960953486	24
6967.99997967901	22
6975.9998950758	24
6983.9998104726	25
6991.99972586939	24
6999.99964126619	24
7008.00001141033	28
7015.99992680713	21
7023.99984220392	24
7031.99975760072	35
7039.99967299751	22
7047.99958839431	28
7055.99995853845	21
7063.99987393524	30
7071.99978933204	18
7079.99970472883	30
7087.99962012563	28
7095.99999026977	23
7103.99990566657	33
7111.99982106336	26
7119.99973646016	32
7127.99965185695	25
7136.0000220011	23
7143.99993739789	33
7151.99985279469	21
7159.99976819148	27
7167.99968358828	21
7175.99959898507	23
7183.99996912922	12
7191.99988452601	24
7199.99979992281	21
7207.9997153196	27
7215.9996307164	22
7224.00000086054	14
7231.99991625734	19
7239.99983165413	19
7247.99974705093	24
7255.99966244772	34
7263.99957784452	13
7271.99994798866	13
7279.99986338546	27
7287.99977878225	21
7295.99969417905	26
7303.99960957584	13
7311.99997971998	21
7319.99989511678	23
7327.99981051357	16
7335.99972591037	36
7343.99964130716	22
7352.00001145131	24
7359.9999268481	23
7367.9998422449	21
7375.99975764169	25
7383.99967303849	23
7391.99958843528	34
7399.99995857943	24
7407.99987397622	24
7415.99978937302	33
7423.99970476981	16
7431.99962016661	26
7439.99999031075	21
7447.99990570755	20
7455.99982110434	10
7463.99973650114	27
7471.99965189793	22
7479.99956729473	25
7487.99993743887	24
7495.99985283567	24
7503.99976823246	24
7511.99968362926	22
7519.99959902605	24
7527.9999691702	25
7535.99988456699	26
7543.99979996378	23
7551.99971536058	22
7559.99963075737	23
7568.00000090152	18
7575.99991629832	27
7583.99983169511	23
7591.9997470919	33
7599.9996624887	25
7607.99957788549	22
7615.99994802964	28
7623.99986342643	17
7632.00023357058	22
7640.00014896737	26
7648.00006436417	19
7655.99997976096	27
7663.99989515776	20
7671.99981055455	26
7679.99972595135	25
7687.99964134814	22
7695.99955674494	29
7703.99947214173	26
7711.99938753853	14
7720.00021243002	23
7728.00012782682	23
7736.00004322361	26
7743.99995862041	22
7751.9998740172	16
7759.999789414	20
7767.99970481079	19
7775.99962020759	19
7783.99953560438	26
7791.99945100118	27
7799.99936639797	20
7808.00019128947	20
7816.00010668626	19
7824.00002208306	24
7831.99993747985	25
7839.99985287665	21
7847.99976827344	28
7855.99968367023	13
7863.99959906703	24
7871.99951446382	22
7879.99942986062	20
7887.99934525741	22
7896.00017014891	19
7904.0000855457	29
7912.0000009425	28
7919.99991633929	25
7927.99983173609	18
7935.99974713288	28
7943.99966252968	22
7951.99957792647	15
7959.99949332327	14
7967.99940872006	24
7975.99932411686	26
7984.00014900835	25
7992.00006440515	18
7999.99997980194	17
8007.99989519874	23
8015.99981059553	19
8023.99972599233	22
8031.99964138912	17
8039.99955678591	32
8047.99947218271	18
8055.9993875795	25
8064.000212471	19
8072.0001278678	29
8080.00004326459	13
8087.99995866138	24
8095.99987405818	17
8103.99978945497	26
8111.99970485177	21
8119.99962024856	17
8127.99953564536	18
8135.99945104215	19
8143.99936643895	17
