Parameters:
  Sample : H2-0-substrate-I10
  Solvent : <unspecified>
  Comment : 1015 nm
I10

  Exc_Wavelength : 633.8 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : open (5)
  Det_Wavelength : 1015.0 nm
  Det_Bandpass : 21.6 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 0.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 600gr_1250bl (2)
  Detector : IR [PMT]
  Meas_Time : 1200.0 s
  Meas_BinWidth : 8000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 1200.0 s
  Meas_PeakCounts : 287 counts
  Sync_Frequency : 5110 Hz
  Sync_Source : PDL 820
  Signal_Rate : 140 cps
  Start_Date : 30/08/2023
  Start_Time : 15:14:21
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : 18 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
1663.9999103063	123
1671.99993938993	83
1679.99996847357	105
1687.9999975572	114
1695.99991295399	109
1703.99994203763	95
1711.99997112126	121
1720.00000020489	115
1727.99991560169	104
1735.99994468532	97
1743.99997376895	110
1752.00000285258	95
1759.99991824938	108
1767.99994733301	110
1775.99997641664	109
1784.00000550027	104
1791.99992089707	82
1799.9999499807	87
1807.99997906433	124
1815.99989446113	101
1823.99992354476	103
1831.99995262839	77
1839.99998171203	100
1847.99989710882	97
1855.99992619245	89
1863.99995527609	113
1871.99998435972	108
1879.99989975651	93
1887.99992884014	115
1895.99995792378	110
1903.99998700741	94
1912.00001609104	80
1919.99993148784	141
1927.99984688463	111
1935.9999896551	110
1943.9999050519	95
1952.00004782237	97
1959.99996321916	76
1967.99987861596	91
1976.00002138643	91
1983.99993678322	105
1991.99985218002	93
1999.99999495049	96
2007.99991034728	87
2016.00005311775	92
2023.99996851454	82
2031.99988391134	84
2040.00002668181	87
2047.9999420786	89
2055.9998574754	96
2064.00000024587	87
2071.99991564266	74
2079.99983103946	88
2087.99997380993	80
2095.99988920672	89
2104.00003197719	80
2111.99994737399	83
2119.99986277078	98
2128.00000554125	97
2135.99992093805	92
2143.99983633484	87
2151.99997910531	93
2159.99989450211	96
2168.00003727258	78
2175.99995266937	99
2183.99986806617	76
2192.00001083664	81
2199.99992623343	89
2207.99984163023	85
2215.9999844007	80
2223.99989979749	89
2232.00004256796	65
2239.99995796476	74
2247.99987336155	92
2256.00001613202	79
2263.99993152882	80
2271.99984692561	72
2279.99998969608	91
2287.99990509287	93
2296.00004786334	86
2303.99996326014	68
2311.99987865693	99
2320.0000214274	77
2327.9999368242	88
2335.99985222099	80
2343.99999499146	79
2351.99991038826	107
2359.99982578505	94
2367.99996855552	78
2375.99988395232	70
2384.00002672279	66
2391.99994211958	82
2399.99985751638	71
2408.00000028685	64
2415.99991568364	79
2423.99983108044	75
2431.99997385091	65
2439.9998892477	79
2448.00003201817	68
2455.99994741497	69
2463.99986281176	77
2472.00000558223	85
2479.99992097903	61
2487.99983637582	80
2495.99997914629	76
2503.99989454309	60
2512.00003731356	85
2519.99995271035	97
2527.99986810714	72
2536.00001087761	71
2543.99992627441	78
2551.9998416712	79
2559.99998444167	77
2567.99989983847	70
2575.99981523526	86
2583.99995800573	82
2591.99987340253	78
2600.000016173	71
2607.99993156979	85
2615.99984696659	86
2623.99998973706	92
2631.99990513385	68
2639.99982053065	78
2647.99996330112	69
2655.99987869791	58
2664.00002146838	74
2671.99993686518	66
2679.99985226197	80
2687.99999503244	76
2695.99991042924	68
2703.99982582603	65
2711.9999685965	66
2719.9998839933	77
2728.00002676377	84
2735.99994216056	60
2743.99985755736	76
2752.00000032783	76
2759.99991572462	67
2767.99983112142	74
2775.99997389189	62
2783.99988928868	61
2792.00003205915	61
2799.99994745594	84
2807.99986285274	74
2816.00000562321	56
2823.99992102	70
2831.9998364168	70
2839.99997918727	58
2847.99989458406	71
2855.99980998086	61
2863.99995275133	66
2871.99986814812	54
2880.00001091859	89
2887.99992631539	71
2895.99984171218	70
2903.99998448265	80
2911.99989987945	58
2919.99981527624	65
2927.99995804671	69
2935.99987344351	63
2944.00001621398	61
2951.99993161077	61
2959.99984700757	59
2967.99998977804	63
2975.99990517483	49
2983.99982057163	60
2991.9999633421	63
2999.99987873889	61
3008.00002150936	54
3015.99993690615	56
3023.99985230295	67
3031.99999507342	63
3039.99991047021	84
3047.99982586701	58
3055.99996863748	67
3063.99988403427	61
3071.99979943107	64
3079.99994220154	54
3087.99985759833	58
3096.0000003688	56
3103.9999157656	70
3111.99983116239	48
3119.99997393286	61
3127.99988932966	63
3135.99980472645	62
3143.99994749692	75
3151.99986289372	62
3160.00000566419	60
3167.99992106098	61
3175.99983645778	54
3183.99997922825	52
3191.99989462504	50
3199.99981002184	54
3207.99995279231	49
3215.9998681891	62
3224.00001095957	59
3231.99992635637	53
3239.99984175316	67
3247.99998452363	64
3255.99989992043	57
3263.99981531722	53
3271.99995808769	54
3279.99987348449	58
3288.00001625495	60
3295.99993165175	50
3303.99984704854	57
3311.99998981901	52
3319.99990521581	56
3327.9998206126	64
3335.99996338307	57
3343.99987877987	52
3351.99979417666	52
3359.99993694713	58
3367.99985234393	46
3375.9999951144	48
3383.99991051119	60
3391.99982590799	62
3399.99996867846	49
3407.99988407525	49
3415.99979947205	59
3423.99994224252	55
3431.99985763931	55
3440.00000040978	46
3447.99991580658	42
3455.99983120337	68
3463.99997397384	56
3471.99988937064	49
3479.99980476743	41
3487.9999475379	66
3495.9998629347	58
3504.00000570517	55
3511.99992110196	52
3519.99983649876	55
3527.99997926922	75
3535.99989466602	60
3543.99981006281	51
3551.99995283328	46
3559.99986823008	55
3568.00001100055	53
3575.99992639734	57
3583.99984179414	54
3591.99998456461	54
3599.9998999614	60
3607.9998153582	50
3615.99995812867	52
3623.99987352546	54
3631.99978892226	44
3639.99993169273	63
3647.99984708952	45
3655.99998985999	46
3663.99990525679	47
3671.99982065358	50
3679.99996342405	42
3687.99987882085	63
3695.99979421764	51
3703.99993698811	46
3711.99985238491	45
3719.99999515538	47
3727.99991055217	50
3735.99982594897	43
3743.99996871944	54
3751.99988411623	68
3759.99979951303	52
3767.9999422835	51
3775.99985768029	39
3784.00000045076	39
3791.99991584755	51
3799.99983124435	55
3807.99997401482	48
3816.00011678529	47
3824.00003218208	47
3831.99994757888	53
3839.99986297567	53
3847.99977837247	40
3855.99969376926	49
3864.00006391341	48
3871.9999793102	63
3879.999894707	39
3887.99981010379	50
3895.99972550059	39
3904.00009564473	54
3912.00001104153	37
3919.99992643832	41
3927.99984183512	36
3935.99975723191	55
3943.99967262871	53
3952.00004277285	40
3959.99995816965	51
3967.99987356644	50
3975.99978896324	53
3983.99970436003	57
3992.00007450418	47
3999.99998990097	52
4007.99990529777	34
4015.99982069456	51
4023.99973609135	36
4032.0001062355	43
4040.0000216323	51
4047.99993702909	47
4055.99985242588	60
4063.99976782268	45
4071.99968321947	37
4080.00005336362	45
4087.99996876041	42
4095.99988415721	36
4103.999799554	40
4111.9997149508	57
4120.00008509494	46
4128.00000049174	43
4135.99991588853	46
4143.99983128533	44
4151.99974668212	52
4159.99966207892	49
4168.00003222306	50
4175.99994761986	44
4183.99986301665	59
4191.99977841345	41
4199.99969381024	45
4208.00006395439	31
4215.99997935118	39
4223.99989474798	52
4231.99981014477	45
4239.99972554157	42
4248.00009568571	41
4256.00001108251	35
4263.9999264793	47
4271.9998418761	52
4279.99975727289	42
4287.99967266968	35
4296.00004281383	57
4303.99995821062	40
4311.99987360742	29
4319.99978900421	42
4327.99970440101	29
4336.00007454515	34
4343.99998994195	39
4351.99990533874	34
4359.99982073554	40
4367.99973613233	44
4375.99965152913	54
4384.00002167327	39
4391.99993707007	35
4399.99985246686	32
4407.99976786366	38
4415.99968326045	40
4424.0000534046	38
4431.99996880139	46
4439.99988419819	44
4447.99979959498	33
4455.99971499178	38
4464.00008513592	52
4472.00000053272	45
4479.99991592951	39
4487.99983132631	34
4495.9997467231	38
4503.9996621199	36
4512.00003226404	46
4519.99994766084	46
4527.99986305763	38
4535.99977845442	42
4543.99969385122	36
4552.00006399537	36
4559.99997939216	40
4567.99989478895	36
4575.99981018575	38
4583.99972558254	35
4592.00009572669	36
4600.00001112348	32
4607.99992652028	36
4615.99984191707	54
4623.99975731387	41
4631.99967271066	33
4640.00004285481	26
4647.9999582516	35
4655.9998736484	38
4663.99978904519	38
4671.99970444199	29
4680.00007458613	34
4687.99998998293	32
4695.99990537972	38
4703.99982077652	40
4711.99973617331	33
4719.99965157011	45
4728.00002171425	42
4735.99993711105	35
4743.99985250784	38
4751.99976790464	43
4759.99968330143	39
4768.00005344558	41
4775.99996884237	33
4783.99988423916	40
4791.99979963596	29
4799.99971503275	28
4808.0000851769	41
4816.00000057369	30
4823.99991597049	39
4831.99983136728	28
4839.99974676408	36
4847.99966216087	36
4856.00003230502	24
4863.99994770181	29
4871.99986309861	37
4879.9997784954	29
4887.9996938922	34
4896.00006403634	26
4903.99997943314	36
4911.99989482993	36
4919.99981022673	30
4927.99972562352	34
4935.99964102032	33
4944.00001116446	37
4951.99992656126	37
4959.99984195805	31
4967.99975735485	36
4975.99967275164	39
4984.00004289579	38
4991.99995829258	29
4999.99987368938	26
5007.99978908617	33
5015.99970448297	34
5024.00007462711	27
5031.99999002391	39
5039.9999054207	41
5047.9998208175	31
5055.99973621429	31
5063.99965161108	39
5072.00002175523	33
5079.99993715202	26
5087.99985254882	35
5095.99976794561	31
5103.99968334241	31
5112.00005348655	38
5119.99996888335	28
5127.99988428014	37
5135.99979967694	23
5143.99971507373	34
5151.99963047053	38
5160.00000061467	37
5167.99991601147	34
5175.99983140826	39
5183.99974680506	33
5191.99966220185	29
5200.000032346	32
5207.99994774279	21
5215.99986313959	36
5223.99977853638	35
5231.99969393318	38
5240.00006407732	31
5247.99997947412	34
5255.99989487091	30
5263.99981026771	38
5271.9997256645	27
5279.99964106129	35
5288.00001120544	29
5295.99992660223	32
5303.99984199903	24
5311.99975739582	28
5319.99967279262	29
5328.00004293676	39
5335.99995833356	26
5343.99987373035	40
5351.99978912715	29
5359.99970452394	34
5368.00007466809	29
5375.99999006488	24
5383.99990546168	28
5391.99982085847	28
5399.99973625527	27
5407.99965165206	21
5416.00002179621	36
5423.999937193	32
5431.9998525898	23
5439.99976798659	31
5447.99968338339	27
5456.00005352753	28
5463.99996892433	49
5471.99988432112	30
5479.99979971792	16
5487.99971511471	28
5495.99963051151	22
5504.00000065565	37
5511.99991605245	19
5519.99983144924	33
5527.99974684604	27
5535.99966224283	25
5544.00003238698	23
5551.99994778377	26
5559.99986318056	30
5567.99977857736	34
5575.99969397415	34
5584.0000641183	21
5591.99997951509	19
5599.99989491189	19
5607.99981030868	30
5615.99972570548	30
5623.99964110227	31
5632.00001124642	19
5639.99992664321	31
5647.99984204001	30
5655.9997574368	31
5663.9996728336	24
5672.00004297774	30
5679.99995837454	28
5687.99987377133	24
5695.99978916813	33
5703.99970456492	28
5711.99961996172	22
5719.99999010586	32
5727.99990550266	32
5735.99982089945	28
5743.99973629625	25
5751.99965169304	38
5760.00002183719	35
5767.99993723398	28
5775.99985263078	20
5783.99976802757	30
5791.99968342436	23
5800.00005356851	29
5807.99996896531	26
5815.9998843621	25
5823.99979975889	19
5831.99971515569	28
5839.99963055248	27
5848.00000069663	21
5855.99991609342	35
5863.99983149022	33
5871.99974688701	26
5879.99966228381	28
5888.00003242795	30
5895.99994782475	26
5903.99986322154	22
5911.99977861834	18
5919.99969401513	23
5927.99960941193	23
5935.99997955607	25
5943.99989495287	27
5951.99981034966	19
5959.99972574646	33
5967.99964114325	22
5976.0000112874	31
5983.99992668419	28
5991.99984208099	22
5999.99975747778	28
6007.99967287458	23
6016.00004301872	20
6023.99995841552	34
6031.99987381231	25
6039.9997892091	23
6047.9997046059	24
6055.99962000269	26
6063.99999014684	27
6071.99990554364	34
6079.99982094043	24
6087.99973633722	23
6095.99965173402	19
6104.00002187816	28
6111.99993727496	31
6119.99985267175	22
6127.99976806855	21
6135.99968346534	24
6143.99959886214	21
6151.99996900628	18
6159.99988440308	26
6167.99979979987	28
6175.99971519667	36
6183.99963059346	24
6192.00000073761	28
6199.9999161344	23
6207.9998315312	29
6215.99974692799	23
6223.99966232479	23
6232.00003246893	31
6239.99994786573	21
6247.99986326252	30
6255.99977865932	13
6263.99969405611	31
6271.9996094529	30
6279.99997959705	29
6287.99989499385	25
6295.99981039064	13
6303.99972578743	25
6311.99964118423	26
6320.00001132838	25
6327.99992672517	31
6335.99984212196	27
6343.99975751876	22
6351.99967291555	26
6360.0000430597	20
6367.99995845649	20
6375.99987385329	26
6383.99978925008	26
6391.99970464688	23
6399.99962004367	26
6407.99999018782	21
6415.99990558461	34
6423.99982098141	18
6431.9997363782	17
6439.999651775	21
6448.00002191914	22
6455.99993731594	23
6463.99985271273	18
6471.99976810953	18
6479.99968350632	25
6487.99959890312	16
6495.99996904726	23
6503.99988444406	35
6511.99979984085	18
6519.99971523764	17
6527.99963063444	25
6536.00000077859	25
6543.99991617538	30
6551.99983157218	24
6559.99974696897	24
6567.99966236576	22
6576.00003250991	17
6583.9999479067	19
6591.9998633035	26
6599.99977870029	24
6607.99969409709	22
6615.99960949388	21
6623.99997963803	31
6631.99989503482	21
6639.99981043162	25
6647.99972582841	30
6655.99964122521	25
6664.00001136935	19
6671.99992676615	21
6679.99984216294	19
6687.99975755974	21
6695.99967295653	25
6703.99958835333	23
6711.99995849747	27
6719.99987389427	25
6727.99978929106	21
6735.99970468786	21
6743.99962008465	20
6751.9999902288	31
6759.99990562559	22
6767.99982102239	19
6775.99973641918	22
6783.99965181598	15
6792.00002196012	21
6799.99993735692	16
6807.99985275371	35
6815.9997681505	28
6823.9996835473	21
6831.99959894409	16
6839.99996908824	30
6847.99988448503	27
6855.99979988183	19
6863.99971527862	22
6871.99963067542	25
6880.00000081956	16
6887.99991621636	19
6895.99983161315	18
6903.99974700995	20
6911.99966240674	24
6919.99957780354	14
6927.99994794768	17
6935.99986334448	19
6943.99977874127	22
6951.99969413807	17
6959.99960953486	27
6967.99997967901	20
6975.9998950758	18
6983.9998104726	22
6991.99972586939	19
6999.99964126619	26
7008.00001141033	24
7015.99992680713	14
7023.99984220392	26
7031.99975760072	26
7039.99967299751	18
7047.99958839431	17
7055.99995853845	17
7063.99987393524	22
7071.99978933204	20
7079.99970472883	28
7087.99962012563	18
7095.99999026977	24
7103.99990566657	22
7111.99982106336	16
7119.99973646016	18
7127.99965185695	18
7136.0000220011	20
7143.99993739789	25
7151.99985279469	16
7159.99976819148	13
7167.99968358828	21
7175.99959898507	17
7183.99996912922	25
7191.99988452601	25
7199.99979992281	13
7207.9997153196	25
7215.9996307164	22
7224.00000086054	16
7231.99991625734	17
7239.99983165413	20
7247.99974705093	21
7255.99966244772	26
7263.99957784452	16
7271.99994798866	19
7279.99986338546	14
7287.99977878225	20
7295.99969417905	20
7303.99960957584	23
7311.99997971998	24
7319.99989511678	20
7327.99981051357	14
7335.99972591037	11
7343.99964130716	17
7352.00001145131	15
7359.9999268481	25
7367.9998422449	22
7375.99975764169	26
7383.99967303849	12
7391.99958843528	19
7399.99995857943	13
7407.99987397622	21
7415.99978937302	15
7423.99970476981	25
7431.99962016661	16
7439.99999031075	15
7447.99990570755	22
7455.99982110434	16
7463.99973650114	21
7471.99965189793	15
7479.99956729473	22
7487.99993743887	24
7495.99985283567	8
7503.99976823246	16
7511.99968362926	16
7519.99959902605	17
7527.9999691702	14
7535.99988456699	19
7543.99979996378	18
7551.99971536058	18
7559.99963075737	20
7568.00000090152	27
7575.99991629832	24
7583.99983169511	17
7591.9997470919	24
7599.9996624887	21
7607.99957788549	18
7615.99994802964	15
7623.99986342643	16
7632.00023357058	16
7640.00014896737	18
7648.00006436417	14
7655.99997976096	12
7663.99989515776	24
7671.99981055455	17
7679.99972595135	9
7687.99964134814	8
7695.99955674494	12
7703.99947214173	21
7711.99938753853	20
7720.00021243002	21
7728.00012782682	14
7736.00004322361	17
7743.99995862041	16
7751.9998740172	17
7759.999789414	18
7767.99970481079	14
7775.99962020759	14
7783.99953560438	22
7791.99945100118	14
7799.99936639797	13
7808.00019128947	20
7816.00010668626	20
7824.00002208306	15
7831.99993747985	8
7839.99985287665	17
7847.99976827344	17
7855.99968367023	14
7863.99959906703	19
7871.99951446382	20
7879.99942986062	12
7887.99934525741	20
7896.00017014891	12
7904.0000855457	21
7912.0000009425	17
7919.99991633929	20
7927.99983173609	20
7935.99974713288	15
7943.99966252968	14
7951.99957792647	9
7959.99949332327	14
7967.99940872006	9
7975.99932411686	16
7984.00014900835	7
7992.00006440515	19
7999.99997980194	16
8007.99989519874	17
8015.99981059553	9
8023.99972599233	19
8031.99964138912	18
8039.99955678591	15
8047.99947218271	13
8055.9993875795	20
8064.000212471	15
8072.0001278678	9
8080.00004326459	14
8087.99995866138	19
8095.99987405818	23
8103.99978945497	15
8111.99970485177	9
8119.99962024856	14
8127.99953564536	9
8135.99945104215	16
8143.99936643895	13
